ROI net sum

Spectrum                                      Si    P   Ar   Ni    Zn    Ga   Rh
20230626_CVD_2808_60s_20x20ptsdet_1_19_4  326547 7437  283  969   270 20444 8828
20230626_CVD_2808_60s_20x20ptsdet_1_19_5  326514 7208  285 1114   271 20560 8744
20230626_CVD_2808_60s_20x20ptsdet_1_19_6  326993 7344  272 1103   349 20493 8738
20230626_CVD_2808_60s_20x20ptsdet_1_19_7  327037 7271  236  990   304 20478 9066
20230626_CVD_2808_60s_20x20ptsdet_1_19_8  326814 7263  242 1075   262 20780 8749
20230626_CVD_2808_60s_20x20ptsdet_1_19_9  326740 7313  286 1072   385 20692 8861
20230626_CVD_2808_60s_20x20ptsdet_1_1_0   327712 7341  277 1050   331 20770 8822
20230626_CVD_2808_60s_20x20ptsdet_1_1_1   328454 7195  188 1111   430 20733 8773
20230626_CVD_2808_60s_20x20ptsdet_1_1_10  328414 7323  235 1143   514 20698 8778
20230626_CVD_2808_60s_20x20ptsdet_1_1_11  329052 7325  208 1073   401 20998 8788
20230626_CVD_2808_60s_20x20ptsdet_1_1_12  328312 7329  266 1091   372 20489 8767
20230626_CVD_2808_60s_20x20ptsdet_1_1_13  327760 7360  257 1055   305 20841 8901
20230626_CVD_2808_60s_20x20ptsdet_1_1_14  327529 7109  227 1028   439 20862 8715
20230626_CVD_2808_60s_20x20ptsdet_1_1_15  326069 7279  235 1026   433 20677 8869
20230626_CVD_2808_60s_20x20ptsdet_1_1_16  326785 7348  269 1073   393 20564 8846
20230626_CVD_2808_60s_20x20ptsdet_1_1_17  325697 7263  254  977   345 21142 9332
20230626_CVD_2808_60s_20x20ptsdet_1_1_18  326585 7306  250  999   203 20490 8878
20230626_CVD_2808_60s_20x20ptsdet_1_1_19  325897 7270  290 1118   254 20580 8894
20230626_CVD_2808_60s_20x20ptsdet_1_1_2   329449 7423  236 1087   386 20638 8797
20230626_CVD_2808_60s_20x20ptsdet_1_1_3   328440 7321  233 1099   364 20605 8655
20230626_CVD_2808_60s_20x20ptsdet_1_1_4   328181 7192  225 1033   289 20707 8830
20230626_CVD_2808_60s_20x20ptsdet_1_1_5   328877 7482  268 1122   306 20672 8598
20230626_CVD_2808_60s_20x20ptsdet_1_1_6   327154 7375  233 1095   229 20686 9027
20230626_CVD_2808_60s_20x20ptsdet_1_1_7   328947 7139  243 1039   366 20921 8738
20230626_CVD_2808_60s_20x20ptsdet_1_1_8   327676 7370  234 1061   363 20619 8976
20230626_CVD_2808_60s_20x20ptsdet_1_1_9   327700 7354  266 1128   334 20686 9005
20230626_CVD_2808_60s_20x20ptsdet_1_2_0   325100 7318  229 1068   414 20435 9083
20230626_CVD_2808_60s_20x20ptsdet_1_2_1   325991 7288  220 1175   451 20420 8756
20230626_CVD_2808_60s_20x20ptsdet_1_2_10  326088 7205  258 1010   415 20547 8808
20230626_CVD_2808_60s_20x20ptsdet_1_2_11  325701 7206  247 1000   352 20826 8696
20230626_CVD_2808_60s_20x20ptsdet_1_2_12  325778 7175  247 1029   428 20483 8953
20230626_CVD_2808_60s_20x20ptsdet_1_2_13  326173 7275  240 1122   477 20717 8891
20230626_CVD_2808_60s_20x20ptsdet_1_2_14  326303 7264  256 1153   402 20551 8555
20230626_CVD_2808_60s_20x20ptsdet_1_2_15  326319 7404  253 1013   233 20423 8547
20230626_CVD_2808_60s_20x20ptsdet_1_2_16  325891 7323  228 1054   225 20596 8613
20230626_CVD_2808_60s_20x20ptsdet_1_2_17  326552 7241  231 1024   277 20377 9125
20230626_CVD_2808_60s_20x20ptsdet_1_2_18  325662 7358  223 1049   377 20149 8880
20230626_CVD_2808_60s_20x20ptsdet_1_2_19  326746 7487  253 1160   417 20714 8901
20230626_CVD_2808_60s_20x20ptsdet_1_2_2   326217 7342  276 1148   327 20464 8780
