Net counts

Spectrum                                      Si     P    Ar   Ni      Zn     Ga   Rh
20230711_CVD_2546_60s_20x20ptsdet_1_3_4   226868 28215    88  630       0 105615 2512
20230711_CVD_2546_60s_20x20ptsdet_1_3_5   225481 27755   105  653       0 105127 2345
20230711_CVD_2546_60s_20x20ptsdet_1_3_6   226563 28066   143  643       0 105065 2462
20230711_CVD_2546_60s_20x20ptsdet_1_3_7   227380 28001   119  687       0 105484 2428
20230711_CVD_2546_60s_20x20ptsdet_1_3_8   227129 27971    96  744       0 104686 2463
20230711_CVD_2546_60s_20x20ptsdet_1_3_9   226747 28091   163  584       0 105057 2436
20230711_CVD_2546_60s_20x20ptsdet_1_4_0   226334 28214    88  646       0 105522 2606
20230711_CVD_2546_60s_20x20ptsdet_1_4_1   226280 27785   100  683       0 104951 2537
20230711_CVD_2546_60s_20x20ptsdet_1_4_10  228216 28380   143  681       0 106666 2342
20230711_CVD_2546_60s_20x20ptsdet_1_4_11  229128 27914    61  700       0 107094 2430
20230711_CVD_2546_60s_20x20ptsdet_1_4_12  228991 28496    99  708       0 105445 2565
20230711_CVD_2546_60s_20x20ptsdet_1_4_13  228991 28790    53  618       0 106010 2521
20230711_CVD_2546_60s_20x20ptsdet_1_4_14  228657 28094    73  637       0 105230 2611
20230711_CVD_2546_60s_20x20ptsdet_1_4_15  227665 28170    70  681       0 105565 2477
20230711_CVD_2546_60s_20x20ptsdet_1_4_16  226754 27941    48  593       0 105739 2578
20230711_CVD_2546_60s_20x20ptsdet_1_4_17  225903 27896   125  565       0 104797 2373
20230711_CVD_2546_60s_20x20ptsdet_1_4_18  225098 28146   186  802       0 105195 2489
20230711_CVD_2546_60s_20x20ptsdet_1_4_19  224834 27805    64  664       0 104029 2546
20230711_CVD_2546_60s_20x20ptsdet_1_4_2   225847 27945    96  637       0 104660 2466
