ROI backgr, sum

Spectrum                                       Si       P     Ar      Ni       Zn       Ga      Rh
20230711_CVD_2546_60s_20x20ptsdet_1_19_4     -132    -110    -41   -1011    -1737    -2166    -784
20230711_CVD_2546_60s_20x20ptsdet_1_19_5     -132    -104    -20    -982    -1732    -2167    -819
20230711_CVD_2546_60s_20x20ptsdet_1_19_6     -127     -94    -27   -1003    -1742    -2134    -748
20230711_CVD_2546_60s_20x20ptsdet_1_19_7     -138    -101    -48    -996    -1717    -2092    -726
20230711_CVD_2546_60s_20x20ptsdet_1_19_8      -96     -78    -33   -1046    -1687    -2063    -812
20230711_CVD_2546_60s_20x20ptsdet_1_19_9     -146    -117    -23   -1020    -1672    -2085    -796
20230711_CVD_2546_60s_20x20ptsdet_1_1_0      -129    -102    -30    -949    -1614    -1997    -713
20230711_CVD_2546_60s_20x20ptsdet_1_1_1      -101     -78    -14    -964    -1592    -2018    -771
20230711_CVD_2546_60s_20x20ptsdet_1_1_10     -124     -90    -32    -907    -1635    -2049    -793
20230711_CVD_2546_60s_20x20ptsdet_1_1_11     -115     -80    -29    -998    -1780    -2159    -773
20230711_CVD_2546_60s_20x20ptsdet_1_1_12     -136    -102    -28    -963    -1642    -2040    -774
20230711_CVD_2546_60s_20x20ptsdet_1_1_13     -123     -88    -24    -916    -1583    -1953    -764
20230711_CVD_2546_60s_20x20ptsdet_1_1_14     -119     -88    -32    -924    -1533    -1850    -736
20230711_CVD_2546_60s_20x20ptsdet_1_1_15     -128    -103    -33    -910    -1627    -2072    -660
20230711_CVD_2546_60s_20x20ptsdet_1_1_16     -125     -92    -14    -975    -1656    -1999    -785
20230711_CVD_2546_60s_20x20ptsdet_1_1_17     -128     -99    -31    -958    -1709    -2088    -778
20230711_CVD_2546_60s_20x20ptsdet_1_1_18     -132    -105    -22    -938    -1648    -2003    -792
20230711_CVD_2546_60s_20x20ptsdet_1_1_19     -148    -124    -37    -988    -1665    -2010    -758
20230711_CVD_2546_60s_20x20ptsdet_1_1_2      -131    -101    -27    -972    -1661    -2020    -785
20230711_CVD_2546_60s_20x20ptsdet_1_1_3      -120     -96    -33    -991    -1715    -2069    -811
20230711_CVD_2546_60s_20x20ptsdet_1_1_4      -130    -100    -35    -960    -1653    -1983    -761
20230711_CVD_2546_60s_20x20ptsdet_1_1_5      -126     -90    -33    -963    -1605    -1925    -631
20230711_CVD_2546_60s_20x20ptsdet_1_1_6      -138    -104    -34    -997    -1689    -2029    -766
20230711_CVD_2546_60s_20x20ptsdet_1_1_7      -129     -97    -24    -963    -1684    -1997    -842
20230711_CVD_2546_60s_20x20ptsdet_1_1_8      -141    -109    -40   -1022    -1768    -2127    -801
20230711_CVD_2546_60s_20x20ptsdet_1_1_9      -141    -117    -40    -994    -1737    -2091    -807
20230711_CVD_2546_60s_20x20ptsdet_1_2_0      -130     -98    -18    -924    -1632    -1957    -719
20230711_CVD_2546_60s_20x20ptsdet_1_2_1      -118     -86    -28    -991    -1647    -1954    -711
20230711_CVD_2546_60s_20x20ptsdet_1_2_10     -133    -100    -28    -967    -1610    -1999    -815
20230711_CVD_2546_60s_20x20ptsdet_1_2_11     -133     -92    -31    -975    -1712    -2067    -814
20230711_CVD_2546_60s_20x20ptsdet_1_2_12     -114     -91    -22    -962    -1678    -2071    -843
20230711_CVD_2546_60s_20x20ptsdet_1_2_13     -123     -91    -14    -958    -1702    -2104    -778
20230711_CVD_2546_60s_20x20ptsdet_1_2_14     -131    -107    -26    -994    -1657    -2048    -821
20230711_CVD_2546_60s_20x20ptsdet_1_2_15     -143    -117    -26   -1015    -1710    -2089    -774
20230711_CVD_2546_60s_20x20ptsdet_1_2_16     -153    -123    -34    -982    -1729    -2092    -862
20230711_CVD_2546_60s_20x20ptsdet_1_2_17     -148    -113    -38    -978    -1721    -2118    -819
20230711_CVD_2546_60s_20x20ptsdet_1_2_18     -127     -93    -16    -999    -1696    -2063    -653
20230711_CVD_2546_60s_20x20ptsdet_1_2_19     -128     -96    -23    -968    -1697    -2002    -771
20230711_CVD_2546_60s_20x20ptsdet_1_2_2      -124     -92    -32    -967    -1654    -2073    -804
20230711_CVD_2546_60s_20x20ptsdet_1_2_3      -135    -109    -30    -961    -1680    -2027    -743
20230711_CVD_2546_60s_20x20ptsdet_1_2_4      -124     -89    -28    -968    -1559    -1929    -688
20230711_CVD_2546_60s_20x20ptsdet_1_2_5      -127     -97    -28    -965    -1734    -2108    -706
20230711_CVD_2546_60s_20x20ptsdet_1_2_6      -132    -103    -28   -1024    -1783    -2156    -731
20230711_CVD_2546_60s_20x20ptsdet_1_2_7      -126    -105    -36    -955    -1570    -1995    -782
20230711_CVD_2546_60s_20x20ptsdet_1_2_8      -130     -96    -26    -941    -1632    -1939    -782
20230711_CVD_2546_60s_20x20ptsdet_1_2_9      -101     -79    -21    -975    -1647    -1973    -805
20230711_CVD_2546_60s_20x20ptsdet_1_3_0      -131    -100    -33    -948    -1663    -2089    -763
20230711_CVD_2546_60s_20x20ptsdet_1_3_1      -128     -89    -24    -932    -1593    -1973    -820
