ROI backgr, sum

Spectrum                                     Si       P     Ar       Ni       Zn       Ga       Rh
20230613_CVD_3496_60s_10x10ptsdet_2_6_7    -267    -222    -86    -1040    -1687    -2166    -5428
20230613_CVD_3496_60s_10x10ptsdet_2_6_8    -267    -228    -93    -1127    -1899    -2377    -5283
20230613_CVD_3496_60s_10x10ptsdet_2_6_9    -264    -222    -59    -1067    -1901    -2390    -5447
20230613_CVD_3496_60s_10x10ptsdet_2_7_0    -305    -260   -113    -1088    -1844    -2640    -6974
20230613_CVD_3496_60s_10x10ptsdet_2_7_1    -300    -268   -106    -1119    -1910    -2316    -5915
20230613_CVD_3496_60s_10x10ptsdet_2_7_2    -262    -215    -86    -1127    -1848    -2426    -5677
20230613_CVD_3496_60s_10x10ptsdet_2_7_3    -263    -224    -78    -1030    -1808    -2412    -5393
20230613_CVD_3496_60s_10x10ptsdet_2_7_4    -286    -256   -114    -1082    -1879    -2385    -5449
20230613_CVD_3496_60s_10x10ptsdet_2_7_5    -249    -201    -84     -998    -1836    -2387    -5377
20230613_CVD_3496_60s_10x10ptsdet_2_7_6    -276    -230    -82    -1019    -1680    -2295    -5430
20230613_CVD_3496_60s_10x10ptsdet_2_7_7    -252    -220    -93    -1052    -1727    -2317    -5243
20230613_CVD_3496_60s_10x10ptsdet_2_7_8    -282    -256    -99     -937    -1712    -2342    -5388
20230613_CVD_3496_60s_10x10ptsdet_2_7_9    -266    -229    -95    -1105    -1864    -2416    -5393
20230613_CVD_3496_60s_10x10ptsdet_2_8_0    -296    -249    -96    -1061    -1953    -2564    -6836
20230613_CVD_3496_60s_10x10ptsdet_2_8_1    -268    -212   -102     -979    -1688    -2453    -5922
20230613_CVD_3496_60s_10x10ptsdet_2_8_2    -268    -232    -87    -1092    -1851    -2417    -5720
20230613_CVD_3496_60s_10x10ptsdet_2_8_3    -261    -225    -92    -1096    -1968    -2436    -5295
20230613_CVD_3496_60s_10x10ptsdet_2_8_4    -279    -242    -91    -1089    -1908    -2454    -5475
20230613_CVD_3496_60s_10x10ptsdet_2_8_5    -258    -211    -91     -958    -1614    -2265    -5435
20230613_CVD_3496_60s_10x10ptsdet_2_8_6    -258    -213    -67    -1082    -1828    -2322    -5254
20230613_CVD_3496_60s_10x10ptsdet_2_8_7    -276    -233    -82     -999    -1646    -2340    -5504
20230613_CVD_3496_60s_10x10ptsdet_2_8_8    -269    -230   -102    -1087    -1749    -2155    -5361
20230613_CVD_3496_60s_10x10ptsdet_2_8_9    -270    -234    -93    -1085    -1930    -2508    -5392
20230613_CVD_3496_60s_10x10ptsdet_2_9_0    -308    -268   -105    -1157    -1963    -2629    -6760
20230613_CVD_3496_60s_10x10ptsdet_2_9_1    -284    -237    -96    -1052    -1858    -2455    -6276
20230613_CVD_3496_60s_10x10ptsdet_2_9_2    -290    -250    -93    -1096    -1949    -2375    -5422
20230613_CVD_3496_60s_10x10ptsdet_2_9_3    -265    -223    -79    -1089    -1917    -2321    -5493
20230613_CVD_3496_60s_10x10ptsdet_2_9_4    -259    -217    -76    -1070    -1841    -2394    -5509
20230613_CVD_3496_60s_10x10ptsdet_2_9_5    -233    -200    -96    -1105    -1868    -2365    -5371
20230613_CVD_3496_60s_10x10ptsdet_2_9_6    -282    -246    -89    -1057    -1833    -2376    -5446
20230613_CVD_3496_60s_10x10ptsdet_2_9_7    -263    -228    -94    -1095    -1871    -2388    -5257
20230613_CVD_3496_60s_10x10ptsdet_2_9_8    -295    -259    -88    -1081    -1941    -2537    -5438
20230613_CVD_3496_60s_10x10ptsdet_2_9_9    -247    -200    -88    -1042    -1730    -2303    -5381


Mean value:                             -265.30 -225.81 -89.88 -1033.15 -1762.70 -2283.89 -5654.37
Std. Abw.:                                18.34   19.12  13.53    46.55   101.94   131.17   473.72
Std. Abw. rel. [%]:                       -6.91   -8.47 -15.05    -4.51    -5.78    -5.74    -8.38
Conf. interval:                            1.30    1.35   0.96     3.29     7.21     9.27    33.50
