"channel","Energy","counts","fit","continuum","pileup","Si Ka","Si Kb","P Ka","P Kb","Ni Ka","Ni Kb","Ga Ka","Ga Kb","Ga L1","Ga L2","Ga L3","Rh L1","Rh L2","Rh L3"
656,5.598606,17,8.994629,8.80957,0.001157972,0.1580844,0.005414092,0.002111958,2.348416e-05,0.003536686,0.000573166,0.01240394,0.001067901,2.848077e-05,8.877487e-05,0.0001095193,9.727987e-05,0.0001391193,0.0002214508
657,5.608609,12,9.057348,8.873047,0.001146834,0.1572681,0.005385425,0.002100235,2.33491e-05,0.003574683,0.0005774869,0.01247228,0.001072495,2.834882e-05,8.837912e-05,0.0001090339,9.647962e-05,0.0001380872,0.0002198808
658,5.618613,13,9.120076,8.936523,0.001135902,0.1564581,0.005356985,0.00208861,2.321521e-05,0.003613295,0.0005818569,0.0125412,0.001077118,2.821779e-05,8.798601e-05,0.0001085518,9.568929e-05,0.0001370665,0.0002183274
659,5.628616,6,9.182811,9,0.001125165,0.1556544,0.005328769,0.002077082,2.308246e-05,0.003652535,0.0005862766,0.01261068,0.001081771,2.808766e-05,8.759551e-05,0.0001080728,9.49087e-05,0.0001360571,0.0002167905
660,5.638619,11,9.272151,9.090073,0.001114614,0.1548568,0.005300776,0.002065648,2.295085e-05,0.003692418,0.0005907469,0.01268074,0.001086454,2.795843e-05,8.720761e-05,0.000107597,9.41377e-05,0.0001350589,0.0002152698
661,5.648622,18,9.361499,9.180145,0.001104238,0.1540653,0.005273002,0.002054309,2.282036e-05,0.003732957,0.0005952684,0.01275139,0.001091168,2.783009e-05,8.682227e-05,0.0001071243,9.337613e-05,0.0001340716,0.0002137651
662,5.658626,7,9.444308,9.263672,0.001094024,0.1532799,0.005245447,0.002043062,2.269098e-05,0.003774167,0.0005998421,0.01282263,0.001095913,2.770263e-05,8.643949e-05,0.0001066547,9.262383e-05,0.0001330952,0.0002122761
663,5.668629,14,9.52795,9.348022,0.001083961,0.1525005,0.005218106,0.002031908,2.25627e-05,0.003816063,0.0006044686,0.01289446,0.001100688,2.757604e-05,8.605923e-05,0.0001061882,9.188066e-05,0.0001321294,0.0002108027
664,5.678632,13,9.611599,9.432373,0.001074035,0.151727,0.005190979,0.002020845,2.24355e-05,0.003858659,0.0006091489,0.01296691,0.001105495,2.745032e-05,8.568148e-05,0.0001057248,9.114646e-05,0.0001311741,0.0002093446
665,5.688636,22,9.685704,9.507172,0.001064238,0.1509594,0.005164063,0.002009872,2.230938e-05,0.003901973,0.0006138837,0.01303996,0.001110333,2.732546e-05,8.53062e-05,0.0001052644,9.042109e-05,0.0001302291,0.0002079016
666,5.698639,14,9.758459,9.580612,0.00105456,0.1501976,0.005137356,0.001998988,2.218431e-05,0.003946019,0.0006186739,0.01311364,0.001115204,2.720145e-05,8.493339e-05,0.000104807,8.970441e-05,0.0001292944,0.0002064735
667,5.708642,14,9.831221,9.654053,0.001044997,0.1494416,0.005110855,0.001988192,2.20603e-05,0.003990815,0.0006235204,0.01318794,0.001120106,2.707828e-05,8.456302e-05,0.0001043525,8.899628e-05,0.0001283697,0.0002050602
668,5.718645,9,9.914535,9.738037,0.001035547,0.1486912,0.005084559,0.001977483,2.193732e-05,0.004036377,0.0006284241,0.01326287,0.001125041,2.695595e-05,8.419506e-05,0.000103901,8.829656e-05,0.0001274549,0.0002036613
669,5.728649,10,9.982353,9.806519,0.001026212,0.1479465,0.005058465,0.001966861,2.181537e-05,0.004082724,0.0006333857,0.01333844,0.001130008,2.683444e-05,8.38295e-05,0.0001034525,8.760512e-05,0.0001265499,0.0002022767
670,5.738652,12,10.05018,9.875,0.001016995,0.1472073,0.005032572,0.001956324,2.169443e-05,0.004129873,0.0006384064,0.01341466,0.001135009,2.671375e-05,8.346631e-05,0.0001030068,8.692182e-05,0.0001256545,0.0002009062
671,5.748655,10,10.13812,9.963588,0.001007899,0.1464737,0.005006877,0.001945872,2.157449e-05,0.004177843,0.000643487,0.01349154,0.001140042,2.659387e-05,8.310548e-05,0.000102564,8.624655e-05,0.0001247686,0.0001995496
672,5.758658,15,10.22607,10.05218,0.00099893,0.1457456,0.004981378,0.001935503,2.145555e-05,0.004226653,0.0006486284,0.01356908,0.001145109,2.64748e-05,8.274699e-05,0.0001021241,8.557917e-05,0.000123892,0.0001982068
673,5.768662,8,10.30021,10.12695,0.0009900901,0.1450228,0.004956074,0.001925217,2.133759e-05,0.004276322,0.0006538317,0.01364729,0.00115021,2.635653e-05,8.239081e-05,0.000101687,8.491956e-05,0.0001230247,0.0001968774
674,5.778665,13,10.38503,10.21239,0.0009813807,0.1443054,0.004930962,0.001915012,2.122059e-05,0.004326872,0.0006590978,0.01372618,0.001155346,2.623905e-05,8.203692e-05,0.0001012526,8.42676e-05,0.0001221665,0.0001955615
675,5.788668,12,10.46985,10.29783,0.0009728008,0.1435934,0.00490604,0.001904888,2.110456e-05,0.004378322,0.0006644277,0.01380575,0.001160515,2.612235e-05,8.168531e-05,0.0001008211,8.362318e-05,0.0001213172,0.0001942587
676,5.798672,17,10.55023,10.37882,0.0009643466,0.1428866,0.004881306,0.001894845,2.098947e-05,0.004430695,0.0006698226,0.01388602,0.00116572,2.600643e-05,8.133595e-05,0.0001003923,8.298616e-05,0.0001204768,0.0001929689
677,5.808675,19,10.62436,10.45356,0.0009560127,0.142185,0.004856759,0.001884881,2.087533e-05,0.004484013,0.0006752834,0.01396698,0.001170959,2.589128e-05,8.098883e-05,9.996625e-05,8.235645e-05,0.0001196451,0.000191692
678,5.818678,19,10.6985,10.52829,0.0009477918,0.1414885,0.004832397,0.001874995,2.076211e-05,0.004538298,0.0006808112,0.01404866,0.001176234,2.577689e-05,8.064393e-05,9.95429e-05,8.173392e-05,0.0001188221,0.0001904277
679,5.828681,10,10.77897,10.60936,0.0009396768,0.1407972,0.004808218,0.001865186,2.064981e-05,0.004593574,0.0006864072,0.01413106,0.001181545,2.566326e-05,8.030123e-05,9.912223e-05,8.111848e-05,0.0001180075,0.0001891759
680,5.838685,17,10.84871,10.67968,0.0009316609,0.1401109,0.00478422,0.001855455,2.053842e-05,0.004649865,0.0006920724,0.01421418,0.001186892,2.555037e-05,7.996071e-05,9.870423e-05,8.051e-05,0.0001172012,0.0001879364
681,5.848688,21,10.91846,10.75,0.0009237389,0.1394296,0.004760401,0.001845799,2.042793e-05,0.004707197,0.000697808,0.01429804,0.001192275,2.543823e-05,7.962234e-05,9.828886e-05,7.99084e-05,0.0001164032,0.0001867091
682,5.858691,18,11.00774,10.83984,0.0009159076,0.1387533,0.004736759,0.001836219,2.031833e-05,0.004765594,0.0007036151,0.01438265,0.001197694,2.532683e-05,7.928613e-05,9.78761e-05,7.931355e-05,0.0001156134,0.0001854939
683,5.868695,18,11.09652,10.92919,0.0009081665,0.1380819,0.004713293,0.001826712,2.02096e-05,0.004825084,0.0007094951,0.014468,0.001203151,2.521616e-05,7.895203e-05,9.746595e-05,7.872536e-05,0.0001148316,0.0001842904
684,5.878698,13,11.16874,11.00195,0.0009005172,0.1374153,0.004690001,0.00181728,2.010175e-05,0.004885695,0.000715449,0.01455412,0.001208645,2.510621e-05,7.862004e-05,9.705836e-05,7.814374e-05,0.0001140577,0.0001830987
685,5.888701,16,11.25364,11.0874,0.0008929635,0.1367536,0.004666881,0.00180792,1.999476e-05,0.004947453,0.0007214781,0.01464101,0.001214177,2.499698e-05,7.829015e-05,9.665333e-05,7.756858e-05,0.0001132916,0.0001819185
686,5.898704,9,11.33855,11.17285,0.0008855102,0.1360966,0.004643932,0.001798633,1.988862e-05,0.005010388,0.0007275838,0.01472868,0.001219747,2.488846e-05,7.796232e-05,9.625082e-05,7.699978e-05,0.0001125332,0.0001807497
687,5.908708,15,11.41908,11.25391,0.0008781628,0.1354444,0.004621151,0.001789417,1.978332e-05,0.005074532,0.0007337672,0.01481714,0.001225355,2.478064e-05,7.763655e-05,9.585083e-05,7.643726e-05,0.0001117824,0.0001795921
688,5.918711,17,11.49668,11.33203,0.0008709264,0.1347968,0.004598538,0.001780271,1.967886e-05,0.005139913,0.0007400298,0.0149064,0.001231003,2.467353e-05,7.731282e-05,9.545332e-05,7.588092e-05,0.0001110392,0.0001784457
689,5.928714,13,11.57429,11.41016,0.000863805,0.1341539,0.004576091,0.001771196,1.957522e-05,0.005206566,0.0007463728,0.01499647,0.001236689,2.45671e-05,7.699111e-05,9.505828e-05,7.533067e-05,0.0001103033,0.0001773102
690,5.938718,25,11.648,11.48438,0.0008568009,0.1335155,0.004553807,0.00176219,1.94724e-05,0.005274522,0.0007527978,0.01508735,0.001242414,2.446137e-05,7.66714e-05,9.466569e-05,7.478642e-05,0.0001095748,0.0001761856
691,5.948721,21,11.71781,11.55469,0.0008499143,0.1328817,0.004531685,0.001753252,1.937039e-05,0.005343816,0.000759306,0.01517907,0.00124818,2.435631e-05,7.635368e-05,9.427552e-05,7.424808e-05,0.0001088534,0.0001750716
692,5.958724,18,11.78762,11.625,0.0008431433,0.1322524,0.004509725,0.001744382,1.926917e-05,0.005414483,0.0007658989,0.01527162,0.001253986,2.425193e-05,7.603793e-05,9.388776e-05,7.371557e-05,0.0001081392,0.0001739682
693,5.968727,14,11.88333,11.72119,0.0008364836,0.1316276,0.004487924,0.001735579,1.916875e-05,0.00548656,0.000772578,0.01536502,0.001259832,2.414822e-05,7.572413e-05,9.350239e-05,7.31888e-05,0.000107432,0.0001728752
694,5.978731,16,11.97904,11.81738,0.0008299294,0.1310072,0.00446628,0.001726843,1.906911e-05,0.005560084,0.0007793448,0.01545928,0.00126572,2.404518e-05,7.541227e-05,9.311939e-05,7.266769e-05,0.0001067317,0.0001717925
695,5.988734,18,12.05181,11.89062,0.0008234732,0.1303911,0.004444793,0.001718172,1.897025e-05,0.005635095,0.0007862009,0.01555442,0.001271648,2.394279e-05,7.510234e-05,9.273874e-05,7.215217e-05,0.0001060382,0.0001707199
696,5.998737,23,12.13728,11.97656,0.0008171067,0.1297794,0.00442346,0.001709567,1.887215e-05,0.005711632,0.0007931478,0.01565043,0.001277619,2.384105e-05,7.479431e-05,9.236041e-05,7.164214e-05,0.0001053515,0.0001696574
697,6.008741,16,12.22276,12.0625,0.0008108214,0.129172,0.00440228,0.001701026,1.877481e-05,0.005789738,0.0008001872,0.01574733,0.001283631,2.373997e-05,7.448817e-05,9.198439e-05,7.113753e-05,0.0001046715,0.0001686048
698,6.018744,20,12.30825,12.14844,0.000804609,0.1285688,0.004381252,0.001692548,1.867822e-05,0.005869455,0.0008073207,0.01584514,0.001289686,2.363952e-05,7.418391e-05,9.161067e-05,7.063827e-05,0.000103998,0.000167562
699,6.028747,18,12.38446,12.2251,0.0007984619,0.1279699,0.004360375,0.001684135,1.858238e-05,0.005950829,0.0008145499,0.01594386,0.001295784,2.353971e-05,7.388151e-05,9.123922e-05,7.014427e-05,0.0001033311,0.0001665288
700,6.03875,25,12.4558,12.29688,0.0007923741,0.1273751,0.004339646,0.001675783,1.848727e-05,0.006033904,0.0008218766,0.0160435,0.001301926,2.344053e-05,7.358095e-05,9.087002e-05,6.965547e-05,0.0001026705,0.0001655052
701,6.048754,19,12.52569,12.36719,0.000786341,0.1267844,0.004319065,0.001667494,1.839289e-05,0.00611873,0.0008293025,0.01614408,0.001308111,2.334197e-05,7.328223e-05,9.050306e-05,6.917179e-05,0.0001020163,0.000164491
702,6.058757,13,12.59167,12.43359,0.0007803598,0.1261979,0.00429863,0.001659266,1.829923e-05,0.006205355,0.0008368295,0.01624561,0.00131434,2.324404e-05,7.298532e-05,9.013832e-05,6.869315e-05,0.0001013683,0.0001634861
703,6.06876,10,12.65766,12.5,0.0007744297,0.1256154,0.00427834,0.001651099,1.820628e-05,0.00629383,0.0008444594,0.01634811,0.001320614,2.314672e-05,7.269021e-05,8.977578e-05,6.82195e-05,0.0001007264,0.0001624904
704,6.078764,17,12.82254,12.66528,0.0007685516,0.125037,0.004258192,0.001642992,1.811404e-05,0.006384209,0.0008521941,0.01645157,0.001326933,2.305001e-05,7.239688e-05,8.941542e-05,6.775076e-05,0.0001000907,0.0001615038
705,6.088767,17,12.98742,12.83057,0.0007627279,0.1244625,0.004238187,0.001634944,1.80225e-05,0.006476547,0.0008600354,0.01655602,0.001333298,2.295391e-05,7.210533e-05,8.905723e-05,6.728686e-05,9.946097e-05,0.0001605262
706,6.09877,23,13.15231,12.99585,0.0007569616,0.123892,0.004218323,0.001626955,1.793165e-05,0.0065709,0.0008679855,0.01666146,0.001339708,2.28584e-05,7.181554e-05,8.870119e-05,6.682773e-05,9.883717e-05,0.0001595574
707,6.108773,17,13.31721,13.16113,0.0007512566,0.1233254,0.004198598,0.001619025,1.784149e-05,0.006667328,0.0008760462,0.01676792,0.001346165,2.276349e-05,7.152749e-05,8.834727e-05,6.637331e-05,9.821924e-05,0.0001585974
708,6.118777,15,13.48211,13.32642,0.0007456163,0.1227627,0.00417901,0.001611153,1.775201e-05,0.006765892,0.0008842197,0.0168754,0.001352668,2.266917e-05,7.124117e-05,8.799547e-05,6.592354e-05,9.760709e-05,0.0001576461
709,6.12878,17,13.64703,13.4917,0.0007400439,0.1222038,0.00415956,0.001603338,1.766319e-05,0.006866655,0.000892508,0.01698392,0.001359219,2.257544e-05,7.095656e-05,8.764577e-05,6.547835e-05,9.700066e-05,0.0001567033
710,6.138783,17,13.81195,13.65698,0.0007345414,0.1216487,0.004140245,0.00159558,1.757504e-05,0.006969682,0.0009009134,0.01709348,0.001365817,2.248228e-05,7.067366e-05,8.729814e-05,6.503767e-05,9.639988e-05,0.0001557689
711,6.148787,20,13.97687,13.82227,0.0007291098,0.1210974,0.004121064,0.001587877,1.748755e-05,0.007075043,0.000909438,0.01720411,0.001372464,2.23897e-05,7.039244e-05,8.695259e-05,6.460146e-05,9.580466e-05,0.0001548429
712,6.15879,20,14.14181,13.98755,0.0007237489,0.1205498,0.004102017,0.001580231,1.740071e-05,0.007182809,0.000918084,0.01731582,0.001379159,2.229769e-05,7.01129e-05,8.660907e-05,6.416964e-05,9.521496e-05,0.0001539251
713,6.168793,25,14.30675,14.15283,0.0007184572,0.120006,0.0040831,0.001572639,1.731452e-05,0.007293052,0.000926854,0.01742862,0.001385903,2.220625e-05,6.983503e-05,8.62676e-05,6.374216e-05,9.463069e-05,0.0001530155
714,6.178796,16,14.4717,14.31812,0.0007132326,0.1194658,0.004064315,0.001565103,1.722896e-05,0.00740585,0.0009357501,0.01754252,0.001392697,2.211537e-05,6.95588e-05,8.592813e-05,6.331896e-05,9.405179e-05,0.000152114
715,6.1888,21,14.63666,14.4834,0.0007080723,0.1189292,0.004045659,0.00155762,1.714404e-05,0.007521281,0.0009447748,0.01765755,0.001399541,2.202505e-05,6.92842e-05,8.559067e-05,6.289999e-05,9.347819e-05,0.0001512204
716,6.198803,20,14.79761,14.64466,0.0007029735,0.1183963,0.004027131,0.00155019,1.705975e-05,0.007639428,0.0009539306,0.0177737,0.001406435,2.193527e-05,6.901123e-05,8.525519e-05,6.248518e-05,9.290984e-05,0.0001503346
717,6.208806,17,14.95792,14.80528,0.0006979334,0.1178669,0.00400873,0.001542814,1.697607e-05,0.007760378,0.0009632201,0.01789101,0.001413381,2.184605e-05,6.873987e-05,8.492167e-05,6.207448e-05,9.234666e-05,0.0001494566
718,6.21881,12,15.11773,14.96539,0.0006929497,0.1173411,0.003990455,0.00153549,1.689301e-05,0.007884218,0.0009726459,0.01800949,0.001420378,2.175737e-05,6.847011e-05,8.459012e-05,6.166783e-05,9.178859e-05,0.0001485864
719,6.228813,28,15.27446,15.12242,0.0006880206,0.1168188,0.003972304,0.001528219,1.681055e-05,0.008011043,0.0009822106,0.01812914,0.001427427,2.166922e-05,6.820193e-05,8.42605e-05,6.126519e-05,9.123558e-05,0.0001477237
720,6.238816,14,15.43121,15.27945,0.000683145,0.1162999,0.003954277,0.001520999,1.67287e-05,0.008140948,0.0009919171,0.01824999,0.001434529,2.158162e-05,6.793532e-05,8.39328e-05,6.086651e-05,9.068756e-05,0.0001468685
721,6.248819,19,15.58384,15.43235,0.0006783224,0.1157845,0.003936373,0.001513829,1.664745e-05,0.008274034,0.001001768,0.01837205,0.001441683,2.149454e-05,6.767028e-05,8.360701e-05,6.047172e-05,9.014447e-05,0.0001460207
722,6.258823,28,15.73552,15.5843,0.0006735526,0.1152726,0.00391859,0.001506711,1.656678e-05,0.008410406,0.001011766,0.01849534,0.001448892,2.140799e-05,6.740678e-05,8.328311e-05,6.008077e-05,8.960625e-05,0.0001451803
723,6.268826,30,15.88721,15.73625,0.0006688358,0.114764,0.003900927,0.001499642,1.64867e-05,0.008550172,0.001021915,0.01861987,0.001456155,2.132196e-05,6.714482e-05,8.296109e-05,5.969363e-05,8.907284e-05,0.0001443471
724,6.278829,21,16.03881,15.88809,0.0006641724,0.1142588,0.003883383,0.001492623,1.64072e-05,0.008693445,0.001032217,0.01874567,0.001463472,2.123644e-05,6.688438e-05,8.264094e-05,5.931023e-05,8.854419e-05,0.000143521
725,6.288833,24,16.19041,16.03994,0.0006595624,0.1137569,0.003865957,0.001485654,1.632828e-05,0.008840345,0.001042676,0.01887274,0.001470845,2.115144e-05,6.662546e-05,8.232263e-05,5.893054e-05,8.802024e-05,0.0001427021
726,6.298836,20,16.33868,16.18844,0.0006550059,0.1132583,0.003848648,0.001478733,1.624992e-05,0.008990993,0.001053294,0.01900112,0.001478273,2.106695e-05,6.636803e-05,8.200616e-05,5.85545e-05,8.750094e-05,0.0001418901
727,6.308839,17,16.48695,16.33694,0.0006505025,0.112763,0.003831456,0.00147186,1.617212e-05,0.009145519,0.001064075,0.0191308,0.001485758,2.098297e-05,6.611209e-05,8.169152e-05,5.818206e-05,8.698622e-05,0.0001410851
728,6.318842,26,16.63524,16.48544,0.0006460515,0.1122709,0.003814378,0.001465035,1.609488e-05,0.009304057,0.001075022,0.01926182,0.0014933,2.089949e-05,6.585764e-05,8.137868e-05,5.781318e-05,8.647604e-05,0.0001402869
729,6.328846,28,16.78267,16.63307,0.000641652,0.111782,0.003797414,0.001458257,1.601819e-05,0.009466746,0.001086139,0.01939418,0.0015009,2.08165e-05,6.560464e-05,8.106763e-05,5.744782e-05,8.597034e-05,0.0001394955
730,6.338849,19,16.92885,16.77945,0.0006373029,0.1112963,0.003780563,0.001451527,1.594205e-05,0.009633732,0.00109743,0.01952792,0.001508558,2.073401e-05,6.535311e-05,8.075836e-05,5.708592e-05,8.546907e-05,0.0001387107
731,6.348852,28,17.07417,16.92496,0.0006330029,0.1108138,0.003763824,0.001444843,1.586646e-05,0.009805169,0.001108897,0.01966304,0.001516274,2.0652e-05,6.510301e-05,8.045086e-05,5.672745e-05,8.497218e-05,0.0001379326
732,6.358856,26,17.21841,17.06938,0.000628751,0.1103344,0.003747196,0.001438204,1.579139e-05,0.009981214,0.001120544,0.01979957,0.00152405,2.057048e-05,6.485435e-05,8.014511e-05,5.637236e-05,8.447962e-05,0.000137161
733,6.368859,28,17.36267,17.2138,0.000624546,0.1098581,0.003730678,0.001431612,1.571686e-05,0.01016203,0.001132376,0.01993753,0.001531886,2.048945e-05,6.460711e-05,7.98411e-05,5.602061e-05,8.399133e-05,0.0001363959
734,6.378862,24,17.50492,17.35621,0.0006203872,0.1093849,0.003714268,0.001425065,1.564286e-05,0.0103478,0.001144397,0.02007693,0.001539782,2.040889e-05,6.436129e-05,7.953882e-05,5.567216e-05,8.350727e-05,0.0001356372
735,6.388865,16,17.64621,17.49765,0.0006162741,0.1089148,0.003697967,0.001418562,1.556937e-05,0.01053871,0.001156609,0.0202178,0.001547739,2.03288e-05,6.411686e-05,7.923825e-05,5.532697e-05,8.302739e-05,0.0001348848
736,6.398869,16,17.78666,17.63823,0.0006122063,0.1084476,0.003681773,0.001412104,1.549641e-05,0.01073493,0.001169018,0.02036016,0.001555759,2.024919e-05,6.387382e-05,7.893939e-05,5.498499e-05,8.255164e-05,0.0001341386
737,6.408872,23,17.92543,17.77713,0.0006081837,0.1079835,0.003665685,0.00140569,1.542395e-05,0.01093667,0.001181628,0.02050403,0.001563841,2.017004e-05,6.363216e-05,7.864221e-05,5.464618e-05,8.207997e-05,0.0001333987
738,6.418875,29,18.06421,17.91603,0.0006042064,0.1075223,0.003649702,0.00139932,1.535201e-05,0.01114415,0.001194443,0.02064942,0.001571985,2.009136e-05,6.339187e-05,7.83467e-05,5.431051e-05,8.161234e-05,0.0001326648
739,6.428879,22,18.20365,18.05557,0.0006002743,0.1070641,0.003633824,0.001392992,1.528056e-05,0.01135757,0.001207467,0.02079637,0.001580194,2.001313e-05,6.315294e-05,7.805286e-05,5.397794e-05,8.11487e-05,0.000131937
740,6.438882,25,18.3431,18.19512,0.0005963873,0.1066088,0.003618049,0.001386708,1.520961e-05,0.01157717,0.001220705,0.02094489,0.001588467,1.993537e-05,6.291536e-05,7.776066e-05,5.364843e-05,8.068901e-05,0.0001312152
741,6.448885,21,18.48134,18.33344,0.000592545,0.1061564,0.003602376,0.001380466,1.513916e-05,0.01180318,0.001234162,0.02109501,0.001596806,1.985805e-05,6.267912e-05,7.747011e-05,5.332194e-05,8.023322e-05,0.0001304993
742,6.458888,29,18.61666,18.46883,0.0005887471,0.1057069,0.003586805,0.001374266,1.506919e-05,0.01203587,0.001247842,0.02124674,0.00160521,1.978118e-05,6.24442e-05,7.718118e-05,5.299844e-05,7.978128e-05,0.0001297892
743,6.468892,32,18.75199,18.60422,0.0005849926,0.1052602,0.003571335,0.001368108,1.499971e-05,0.01227549,0.001261751,0.02140012,0.00161368,1.970476e-05,6.22106e-05,7.689386e-05,5.267788e-05,7.933316e-05,0.000129085
744,6.478895,20,18.88561,18.73789,0.0005812806,0.1048164,0.003555965,0.001361991,1.49307e-05,0.01252232,0.001275894,0.02155517,0.001622218,1.962878e-05,6.197831e-05,7.660815e-05,5.236023e-05,7.888881e-05,0.0001283864
745,6.488898,21,19.01924,18.87155,0.0005776099,0.1043753,0.003540693,0.001355915,1.486218e-05,0.01277666,0.001290275,0.0217119,0.001630824,1.955324e-05,6.174732e-05,7.632402e-05,5.204547e-05,7.844818e-05,0.0001276935
746,6.498902,26,19.14994,19.00227,0.0005739795,0.1039371,0.00352552,0.001349879,1.479412e-05,0.0130388,0.001304901,0.02187035,0.001639498,1.947813e-05,6.151762e-05,7.604147e-05,5.173354e-05,7.801124e-05,0.0001270063
