ROI backgr, sum

Spectrum                                     Si       P     Ar      Ni       Zn       Ga       Rh
20230613_CVD_2808_60s_10x10ptsdet_2_8_0    -276    -217    -77    -974    -1619    -2104    -6460
20230613_CVD_2808_60s_10x10ptsdet_2_8_1    -287    -232    -97    -986    -1589    -1953    -5856
20230613_CVD_2808_60s_10x10ptsdet_2_8_2    -271    -212    -72    -967    -1630    -1975    -5385
20230613_CVD_2808_60s_10x10ptsdet_2_8_3    -282    -221    -75   -1005    -1645    -2034    -5368
20230613_CVD_2808_60s_10x10ptsdet_2_8_4    -267    -224    -79    -968    -1600    -2016    -5478
20230613_CVD_2808_60s_10x10ptsdet_2_8_5    -271    -209    -74    -948    -1611    -1902    -5427
20230613_CVD_2808_60s_10x10ptsdet_2_8_6    -291    -257    -97    -947    -1554    -2081    -5211
20230613_CVD_2808_60s_10x10ptsdet_2_8_7    -271    -214    -71   -1001    -1666    -2110    -5235
20230613_CVD_2808_60s_10x10ptsdet_2_8_8    -289    -239    -49    -925    -1559    -2110    -5392
20230613_CVD_2808_60s_10x10ptsdet_2_8_9    -282    -229    -58    -989    -1647    -2106    -5457
20230613_CVD_2808_60s_10x10ptsdet_2_9_0    -285    -231    -67   -1008    -1640    -2070    -6373
20230613_CVD_2808_60s_10x10ptsdet_2_9_1    -289    -241    -87    -977    -1612    -2091    -5757
20230613_CVD_2808_60s_10x10ptsdet_2_9_2    -291    -236    -75    -946    -1539    -2035    -5502
20230613_CVD_2808_60s_10x10ptsdet_2_9_3    -267    -219    -75   -1015    -1685    -2122    -5421
20230613_CVD_2808_60s_10x10ptsdet_2_9_4    -268    -209    -81   -1004    -1725    -2031    -5225
20230613_CVD_2808_60s_10x10ptsdet_2_9_5    -266    -214    -36    -982    -1584    -2036    -5373
20230613_CVD_2808_60s_10x10ptsdet_2_9_6    -264    -200    -74   -1001    -1635    -2069    -5410
20230613_CVD_2808_60s_10x10ptsdet_2_9_7    -255    -197    -63    -973    -1655    -2094    -5292
20230613_CVD_2808_60s_10x10ptsdet_2_9_8    -283    -229    -65   -1000    -1710    -2177    -5471
20230613_CVD_2808_60s_10x10ptsdet_2_9_9    -270    -216    -43   -1008    -1648    -2089    -5416


Mean value:                             -270.21 -216.77 -72.77 -969.76 -1619.83 -2033.54 -5614.61
Std. Abw.:                                15.59   16.98  12.87   31.42    64.61    79.77   414.08
Std. Abw. rel. [%]:                       -5.77   -7.83 -17.69   -3.24    -3.99    -3.92    -7.38
Conf. interval:                            1.10    1.20   0.91    2.22     4.57     5.64    29.28
