ROI net sum

Spectrum                                      Si    P   Ar   Ni    Zn    Ga   Rh
20230621_CVD_2808_60s_20x20ptsdet_1_18_1  317290 7206  245  979   357 20175 8252
20230621_CVD_2808_60s_20x20ptsdet_1_18_10 318239 7204  239  996   237 20114 7979
20230621_CVD_2808_60s_20x20ptsdet_1_18_11 319152 7182  263 1044   311 19974 7967
20230621_CVD_2808_60s_20x20ptsdet_1_18_12 316945 7124  238 1038   337 20015 8068
20230621_CVD_2808_60s_20x20ptsdet_1_18_13 317869 7210  266 1018   296 20236 7917
20230621_CVD_2808_60s_20x20ptsdet_1_18_14 319070 7173  257  996   397 20230 7998
20230621_CVD_2808_60s_20x20ptsdet_1_18_15 317335 7127  248 1053   348 20267 8146
20230621_CVD_2808_60s_20x20ptsdet_1_18_16 319080 7147  250 1014   311 19835 8056
20230621_CVD_2808_60s_20x20ptsdet_1_18_17 318933 7180  269  933   416 20038 8137
20230621_CVD_2808_60s_20x20ptsdet_1_18_18 320132 7327  265 1072   568 20217 8157
20230621_CVD_2808_60s_20x20ptsdet_1_18_19 321089 7199  257  992   445 20179 7784
20230621_CVD_2808_60s_20x20ptsdet_1_18_2  317754 7116  218 1094   401 20015 8337
20230621_CVD_2808_60s_20x20ptsdet_1_18_3  318130 7193  255 1042   404 19849 8252
20230621_CVD_2808_60s_20x20ptsdet_1_18_4  318721 7188  269 1013   499 20028 8017
20230621_CVD_2808_60s_20x20ptsdet_1_18_5  317872 7018  268  971   478 20165 7984
20230621_CVD_2808_60s_20x20ptsdet_1_18_6  319249 7219  262  910   353 20052 7886
20230621_CVD_2808_60s_20x20ptsdet_1_18_7  317287 7033  266  985   370 19680 7857
20230621_CVD_2808_60s_20x20ptsdet_1_18_8  317309 7091  220 1029   212 19801 8163
20230621_CVD_2808_60s_20x20ptsdet_1_18_9  318470 7231  254  928   296 20111 8114
20230621_CVD_2808_60s_20x20ptsdet_1_19_0  320133 7229  281 1078   306 19968 8147
20230621_CVD_2808_60s_20x20ptsdet_1_19_1  321040 7237  313  929   246 20008 8057
20230621_CVD_2808_60s_20x20ptsdet_1_19_10 321757 7291  260 1048   245 20169 8015
20230621_CVD_2808_60s_20x20ptsdet_1_19_11 320742 7272  252 1128   435 20228 8106
20230621_CVD_2808_60s_20x20ptsdet_1_19_12 321085 7103  250  993   446 20079 8317
20230621_CVD_2808_60s_20x20ptsdet_1_19_13 320307 7314  265 1049   447 20266 8245
20230621_CVD_2808_60s_20x20ptsdet_1_19_14 320889 7027  275  929   343 19965 7943
20230621_CVD_2808_60s_20x20ptsdet_1_19_15 320601 7377  264  962   327 20093 8137
20230621_CVD_2808_60s_20x20ptsdet_1_19_16 320994 7129  251 1026   318 20328 8144
20230621_CVD_2808_60s_20x20ptsdet_1_19_17 321863 7283  266  987   305 20356 8317
20230621_CVD_2808_60s_20x20ptsdet_1_19_18 321204 7213  228 1036   317 20500 8156
20230621_CVD_2808_60s_20x20ptsdet_1_19_19 321450 7261  283  971   265 20258 8250
20230621_CVD_2808_60s_20x20ptsdet_1_19_2  320075 7065  245 1028   387 20092 8399
20230621_CVD_2808_60s_20x20ptsdet_1_19_3  320855 7209  259  930   338 20288 8200
20230621_CVD_2808_60s_20x20ptsdet_1_19_4  320316 7207  221 1050   334 20034 8263
20230621_CVD_2808_60s_20x20ptsdet_1_19_5  320339 7313  269  981   353 20230 8348
20230621_CVD_2808_60s_20x20ptsdet_1_19_6  321370 7203  263 1039   426 20104 8099
20230621_CVD_2808_60s_20x20ptsdet_1_19_7  319397 7122  266 1059   254 19762 7937
20230621_CVD_2808_60s_20x20ptsdet_1_19_8  321739 7291  252  989   360 20333 8065
20230621_CVD_2808_60s_20x20ptsdet_1_19_9  321443 7140  231 1090   372 20129 8350
20230621_CVD_2808_60s_20x20ptsdet_1_1_0   320394 7224  231 1056   413 20011 8297
20230621_CVD_2808_60s_20x20ptsdet_1_1_1   319407 7149  211 1033   372 20042 8286
20230621_CVD_2808_60s_20x20ptsdet_1_1_10  320011 7208  245 1121   259 19763 7973
20230621_CVD_2808_60s_20x20ptsdet_1_1_11  319965 7195  247 1041   410 20194 8095
20230621_CVD_2808_60s_20x20ptsdet_1_1_12  320200 7221  245  997   378 20114 8182
20230621_CVD_2808_60s_20x20ptsdet_1_1_13  317580 7162  257 1013   434 19753 7956
20230621_CVD_2808_60s_20x20ptsdet_1_1_14  317510 7391  273 1017   400 19909 7888
20230621_CVD_2808_60s_20x20ptsdet_1_1_15  317635 7144  254  942   286 20166 8083
20230621_CVD_2808_60s_20x20ptsdet_1_1_16  318900 7052  279  969   355 19860 8047
20230621_CVD_2808_60s_20x20ptsdet_1_1_17  318376 7275  215 1092   377 20171 8067
20230621_CVD_2808_60s_20x20ptsdet_1_1_18  318597 7299  260  943   292 20011 7831
20230621_CVD_2808_60s_20x20ptsdet_1_1_19  317681 7119  243  949   371 20042 8048
20230621_CVD_2808_60s_20x20ptsdet_1_1_2   320088 7219  205 1034   452 20207 8094
20230621_CVD_2808_60s_20x20ptsdet_1_1_3   318671 7242  222 1070   457 20161 8221
20230621_CVD_2808_60s_20x20ptsdet_1_1_4   319644 7272  223 1061   389 20087 8051
20230621_CVD_2808_60s_20x20ptsdet_1_1_5   319957 7305  258  970   345 20024 8025
20230621_CVD_2808_60s_20x20ptsdet_1_1_6   319606 7049  262 1110   380 19837 7965
20230621_CVD_2808_60s_20x20ptsdet_1_1_7   320259 7286  215  916   368 19929 8053
20230621_CVD_2808_60s_20x20ptsdet_1_1_8   320226 7358  216 1008   405 20000 7959
20230621_CVD_2808_60s_20x20ptsdet_1_1_9   320106 7320  237  912   405 20019 7827
20230621_CVD_2808_60s_20x20ptsdet_1_2_0   317761 7168  215 1110   334 20048 8054
20230621_CVD_2808_60s_20x20ptsdet_1_2_1   320212 7243  240  894   291 20038 8040
20230621_CVD_2808_60s_20x20ptsdet_1_2_10  318578 7138  248  955   285 20032 8035
20230621_CVD_2808_60s_20x20ptsdet_1_2_11  318345 7333  234  980   366 20105 7861
20230621_CVD_2808_60s_20x20ptsdet_1_2_12  317157 7018  225  953   456 19891 7932
20230621_CVD_2808_60s_20x20ptsdet_1_2_13  323513 6696  228  987   364 20046 8090
20230621_CVD_2808_60s_20x20ptsdet_1_2_14  318202 7254  268 1037   338 20076 7905
20230621_CVD_2808_60s_20x20ptsdet_1_2_15  317223 7110  240 1063   278 20182 8145
20230621_CVD_2808_60s_20x20ptsdet_1_2_16  317099 7236  263 1101   396 20314 8087
20230621_CVD_2808_60s_20x20ptsdet_1_2_17  318306 7214  238  984   412 20218 8132
20230621_CVD_2808_60s_20x20ptsdet_1_2_18  317771 7160  236 1053   353 19824 8069
20230621_CVD_2808_60s_20x20ptsdet_1_2_19  319886 7144  259 1014   319 19693 7920
20230621_CVD_2808_60s_20x20ptsdet_1_2_2   317314 7284  290  989   271 20062 7994
20230621_CVD_2808_60s_20x20ptsdet_1_2_3   319008 7187  250  968   328 19984 8386
20230621_CVD_2808_60s_20x20ptsdet_1_2_4   319607 7216  245 1049   243 20233 8137
20230621_CVD_2808_60s_20x20ptsdet_1_2_5   318502 7435  244 1141   432 20137 8245
20230621_CVD_2808_60s_20x20ptsdet_1_2_6   320033 7232  244  975   429 19894 8112
20230621_CVD_2808_60s_20x20ptsdet_1_2_7   318332 7181  275 1060   414 20027 8545
20230621_CVD_2808_60s_20x20ptsdet_1_2_8   317482 7189  253 1010   303 19683 7975
20230621_CVD_2808_60s_20x20ptsdet_1_2_9   317778 7192  245  963   307 20083 8063
20230621_CVD_2808_60s_20x20ptsdet_1_3_0   319534 7203  231  986   262 20207 7943
20230621_CVD_2808_60s_20x20ptsdet_1_3_1   319479 7042  246 1037   359 20191 7982
20230621_CVD_2808_60s_20x20ptsdet_1_3_10  319049 7160  264  959   293 20279 8458
20230621_CVD_2808_60s_20x20ptsdet_1_3_11  319325 7308  259 1016   432 20008 7963
20230621_CVD_2808_60s_20x20ptsdet_1_3_12  318884 7352  240 1051   386 20406 8107
20230621_CVD_2808_60s_20x20ptsdet_1_3_13  318895 7216  220 1044   341 19749 7877
20230621_CVD_2808_60s_20x20ptsdet_1_3_14  318260 7185  234  954   286 19894 7985
20230621_CVD_2808_60s_20x20ptsdet_1_3_15  319285 7219  252  944   254 19802 7952
