"row";"column";"Si_Ka";"Si_Kb";"P_Ka";"P_Kb";"Ni_Ka";"Ni_Kb";"Ga_Ka";"Ga_Kb";"Ga_L1";"Ga_L2";"Ga_L3";"Rh_L1";"Rh_L2";"Rh_L3";"s(Si_Ka)";"s(Si_Kb)";"s(P_Ka)";"s(P_Kb)";"s(Ni_Ka)";"s(Ni_Kb)";"s(Ga_Ka)";"s(Ga_Kb)";"s(Ga_L1)";"s(Ga_L2)";"s(Ga_L3)";"s(Rh_L1)";"s(Rh_L2)";"s(Rh_L3)";"chisq"
26;1;887.023;764;648.15;419.588;141.617;113.974;5.21901;11.4195;929.378;566.395;574.747;18.8973;46.2422;82.6767;89.6527;66.4092;51.4892;33.9995;42.5349;48.5763;54.4023;65.2862;54.0512;137.634;162.831;26.3742;23.6762;21.906;2.82211
27;0;349937;14397.3;7384.19;556.695;1097.66;388.243;22550;3258.39;2.62499;473.469;431.077;100.034;219.852;402.785;680.339;262.745;90.7788;32.9688;46.18;43.414;159.396;82.7394;36.6196;79.7723;77.5616;23.1259;22.6019;24.5246;2.43423
27;1;883.616;763.096;644.908;411.157;116.479;95.3478;7.21349;8.63494;896.148;551.078;564.981;16.3478;25.5384;64.0273;83.6056;69.301;50.6487;40.7225;41.0691;47.7154;54.6032;65.7257;48.6763;170.88;182.194;28.1688;23.855;20.7026;2.77965
28;0;350001;13938.5;7535.04;485.557;1084.51;398.331;22020.4;3035.71;19.1139;409.731;531.612;95.0954;227.539;320.964;668.328;262.752;91.2531;30.5635;45.5989;42.8247;158.023;81.7094;37.611;80.8132;79.5573;22.6388;22.8982;23.4667;2.40592
28;1;867.514;650.832;583.601;353.569;121.223;83.8907;3.15077;17.4293;981.171;460.805;527.266;8.64541;39.7584;82.4303;79.4568;64.0959;44.1048;33.3054;36.9454;42.2694;48.4876;58.4464;50.1143;142.217;161.483;24.7521;21.8557;20.631;2.6523
29;0;349882;14017.7;7362.56;515.625;1100.53;410.483;22466.8;3291.14;5.87837;400.714;510.318;73.8028;207.383;357.271;660.082;261.619;90.4767;31.8152;46.1226;43.6112;159.229;82.8564;32.9771;79.0244;77.7726;22.383;23.0326;24.6403;2.41011
29;1;861.61;744.765;623.382;383.157;130.817;127.362;30.1869;11.6993;829.833;517.528;533.06;28.1198;39.3107;72.3684;93.9716;70.7775;51.7623;40.0576;42.3128;49.1149;54.3213;65.0014;52.2808;142.328;167.506;29.5133;25.3346;22.4559;2.69088
30;0;347957;14315.8;7302.64;569.224;1069.52;434.457;22681.2;3562.9;7.67794;483.426;449.565;93.0157;209.825;334.933;678.76;262.794;90.1068;32.6696;45.7062;43.9896;159.42;83.3873;36.5162;79.5537;77.6747;22.617;22.4033;23.2467;2.50526
30;1;860.57;746.505;633.519;408.587;131.764;151.954;50.3631;19.9635;889.605;563.938;576.162;30.9217;45.8653;82.9811;89.3414;71.9317;50.4962;40.5009;41.6147;49.359;54.443;64.5464;53.2918;172.984;195.414;28.2967;24.9631;22.6224;2.73672
31;0;349372;14050.2;7304.85;443.409;1132.65;469.674;22782.1;2880.19;14.8466;458.124;481.232;94.7761;195.606;295.521;665.313;264.082;90.2361;30.759;45.9552;43.441;160.495;81.111;36.8199;80.3456;78.6794;22.4886;22.7731;23.4356;2.52219
