ROI backgr, sum

Spectrum                                       Si       P     Ar       Ni       Zn       Ga       Rh
20230627_CVD_2546_60s_20x20ptsdet_1_18_13    -261    -207    -80    -1034    -1803    -2242    -5284
20230627_CVD_2546_60s_20x20ptsdet_1_18_14    -242    -200    -60     -991    -1801    -2327    -5322
20230627_CVD_2546_60s_20x20ptsdet_1_18_15    -259    -211    -78    -1079    -1769    -2223    -5177
20230627_CVD_2546_60s_20x20ptsdet_1_18_16    -276    -222    -91    -1075    -1862    -2233    -5307
20230627_CVD_2546_60s_20x20ptsdet_1_18_17    -260    -215    -69    -1056    -1833    -2268    -5238
20230627_CVD_2546_60s_20x20ptsdet_1_18_18    -270    -224    -89    -1015    -1725    -2076    -5280
20230627_CVD_2546_60s_20x20ptsdet_1_18_19    -258    -204    -78    -1058    -1758    -2262    -5238
20230627_CVD_2546_60s_20x20ptsdet_1_18_2     -251    -205    -69    -1020    -1791    -2153    -5366
20230627_CVD_2546_60s_20x20ptsdet_1_18_3     -267    -223    -64    -1034    -1876    -2323    -5357
20230627_CVD_2546_60s_20x20ptsdet_1_18_4     -260    -196    -86    -1048    -1837    -2250    -5366
20230627_CVD_2546_60s_20x20ptsdet_1_18_5     -263    -228    -75    -1063    -1785    -2228    -5340
20230627_CVD_2546_60s_20x20ptsdet_1_18_6     -257    -212    -94    -1029    -1663    -2151    -5372
20230627_CVD_2546_60s_20x20ptsdet_1_18_7     -263    -216    -77    -1047    -1738    -2133    -5345
20230627_CVD_2546_60s_20x20ptsdet_1_18_8     -262    -221    -78    -1036    -1760    -2189    -5373
20230627_CVD_2546_60s_20x20ptsdet_1_18_9     -274    -229    -74    -1006    -1753    -2218    -5233
20230627_CVD_2546_60s_20x20ptsdet_1_19_0     -256    -195    -82    -1038    -1729    -2212    -5295
20230627_CVD_2546_60s_20x20ptsdet_1_19_1     -268    -220    -95    -1071    -1894    -2353    -5478
20230627_CVD_2546_60s_20x20ptsdet_1_19_10    -238    -181    -87    -1023    -1669    -2082    -5244
20230627_CVD_2546_60s_20x20ptsdet_1_19_11    -249    -192    -87    -1012    -1692    -2140    -5104
